"","logFC","logCPM","LR","PValue","FDR"
"Psmd4",-0.0290355940466525,7.50411010034724,0.0241035577121238,0.876621705086722,0.962811804638919
"Sbf1",0.0228915381024311,6.5564749717621,0.024064067500305,0.876722006537089,0.962811804638919
"Gm16892",-0.0453095651857833,0.490419619526329,0.0240624898784807,0.876726015299305,0.962811804638919
"Celsr2",0.028075404789993,3.9156825055141,0.0240435618198234,0.876774122295494,0.962811804638919
"Exosc10",-0.0217349655725918,4.97291746054381,0.0239850810115252,0.876922878028072,0.962811804638919
"Ache",0.0304041137990505,5.1325315956426,0.0239755201281255,0.876947215391226,0.962811804638919
"Gm51454",-0.0698560426299443,-1.47001690845643,0.0239540694030929,0.87700183659997,0.962811804638919
"9330159F19Rik",-0.0352571478426939,5.93707123203991,0.0239516677248517,0.877007953689324,0.962811804638919
"Dusp13",-0.0265930941365477,7.19254774944393,0.023944099814841,0.877027231257103,0.962811804638919
"Smarca1",0.037936286162561,2.94380203830192,0.0238669286525415,0.877223985990569,0.962811804638919
"Slc16a8",-0.0490417010863461,0.724329572671787,0.0238634056931248,0.877232975856412,0.962811804638919
"LOC115487685",-0.0667255117253711,-1.30211299813403,0.023837205084468,0.877299855732945,0.962811804638919
"Kif26b",0.0466167686587228,1.1048423989781,0.0238356420807646,0.877303846657447,0.962811804638919
"Rps6ka6",-0.0602162296486069,-0.111242119794234,0.0238290784716337,0.877320607433306,0.962811804638919
"Rbm24",-0.0293437368888238,7.55369372211003,0.0237925012310995,0.87741405407286,0.962811804638919
"Itpa",0.0284702110191905,3.03144696613776,0.0237651158908116,0.877484065620492,0.962811804638919
"1700012D14Rik",-0.0652763570159162,-0.623717474332064,0.0237588111408389,0.877500189774146,0.962811804638919
"Ralgapb",-0.0221273023114962,5.83849277882708,0.0237536150139732,0.877513480313642,0.962811804638919
"Cdc42ep2",-0.0344795640346049,3.70418183288312,0.0236918153466448,0.877671664395168,0.962844983339638
"Ikzf4",0.0598074529674673,-0.57141918570089,0.0236314917988043,0.877826273983157,0.962844983339638
"Agbl1",-0.0326095728756452,3.54641963471282,0.0236252765511438,0.877842215170122,0.962844983339638
