"","logFC","logCPM","LR","PValue","FDR"
"Trim37",-0.0719822726175053,3.05642342308438,0.222094754693392,0.637448434854931,0.856126525387208
"Gm16740",0.195179241568439,-1.56485722311752,0.2219725932599,0.637540994305621,0.856126525387208
"LOC118568163",-0.170090592276547,-0.735809433580544,0.221960322168777,0.637550293603671,0.856126525387208
"Sftpb",0.142272313051874,-0.255270894434898,0.221885865089985,0.637606725523395,0.856129218308408
"Gmppa",-0.0483070944763918,4.9957577147872,0.221677235442414,0.637764910103142,0.856236466065625
"Ctf1",0.0560580730067144,3.4790249665501,0.22163694969503,0.637795465536614,0.856236466065625
"Zfp281",0.0547728617478001,3.70183911638277,0.221374640037218,0.637994501910276,0.856344205567093
"Gpatch2",-0.0532778405040093,4.12538709169047,0.221196875465732,0.638129468713983,0.856344205567093
"Ube2d-ps",-0.0633839741159011,3.88146310710367,0.221193690545974,0.638131887451187,0.856344205567093
"Tmed10-ps",-0.0511815923705484,4.80216688663351,0.221125925273556,0.638183355761615,0.856344205567093
"Brpf1",0.0490343486592883,4.57046566586734,0.221107060087116,0.638197685747502,0.856344205567093
"Ascc1",-0.0505854576251965,4.01254502236392,0.221100117042707,0.638202959868378,0.856344205567093
"Magi2",0.117069582505676,0.542428245028748,0.22102924737863,0.638256800131507,0.856344205567093
"Sptb",0.065578694672811,9.1382932242285,0.220633251280304,0.63855783573475,0.856675032503848
"Psmd6",-0.0533252638533272,7.20461139206697,0.22027021639029,0.638834104145249,0.856972578731432
"D030028A08Rik",0.132346449315959,0.32734519446461,0.219927323095017,0.639095300101642,0.857109542584814
"Atp5d",-0.0608025744220151,8.24673586571283,0.219907912467363,0.639110093403854,0.857109542584814
"Gm36556",-0.130344059156385,0.0825935867748859,0.219801842593116,0.63919094585505,0.857109542584814
"Ramp2",0.0587079109332474,3.88532777081006,0.219788630983487,0.639201018156873,0.857109542584814
"Zcwpw1",-0.13449128342439,-0.359670213820075,0.219718398888554,0.639254568086679,0.857109542584814
"Trim3",-0.0490814191296216,4.49351555333763,0.219567396361714,0.639369738481737,0.857109542584814
"Kif20a",-0.198346392306704,-1.66232499047846,0.219559998038159,0.639375382461759,0.857109542584814
"Fam167a",0.182552440437704,-0.143583045532723,0.219230552812494,0.639626824914978,0.857109542584814
"Fmo2",-0.0600522343139765,4.6627150036308,0.21919443260538,0.6396544069471,0.857109542584814
"Fancc",-0.0959821846132004,1.72495634182465,0.219161209647605,0.639679779034494,0.857109542584814
"Prcd",0.157603060331359,-1.1087576233097,0.219135009951746,0.639699789170657,0.857109542584814
"Gm15972",0.173323036503424,-1.48096638050041,0.219091161241031,0.639733282084742,0.857109542584814
"2300009A05Rik",-0.0724003116439347,2.64486643661064,0.219067727156675,0.639751183391834,0.857109542584814
"Tmem161a",-0.0468966002338079,6.23683227293904,0.218996902467575,0.639805293497861,0.857109542584814
"Mks1",0.100150065774155,1.83624551910395,0.218986339634506,0.639813364422771,0.857109542584814
"Usp19",0.0533120523861257,8.10829293767532,0.218945420798711,0.63984463221913,0.857109542584814
"Nkapd1",-0.0543430378126631,3.50045807116838,0.218872231118591,0.639900568402866,0.857109542584814
"Sh3tc2",-0.104918376418187,0.629001111867757,0.218850729201446,0.6399170036946,0.857109542584814
"H19",0.123831426950408,9.23029074109974,0.218247951295552,0.640378146433835,0.857575066534369
"Trmt10b",-0.0761452712499958,2.1531440049893,0.21822939523725,0.640392354664927,0.857575066534369
"LOC115487282",-0.176613374217092,-1.37802578003359,0.218105963975048,0.640486883765347,0.857575066534369
"Gm11767",-0.171708431265966,-0.857316114719964,0.218052039752617,0.640528191538111,0.857575066534369
"Gm38485",-0.222343205901874,-1.78793009718477,0.218040338982086,0.640537155544329,0.857575066534369
"Fibp",0.0571734819033532,3.97231334437977,0.217708465947682,0.640791526861434,0.857796436385176
"LOC118567690",0.138532339138008,-0.202399032846498,0.21768233513815,0.640811565413999,0.857796436385176
"Slc9a5",0.0837729183596331,1.93258778668409,0.217610590317573,0.640866590849167,0.85779709615873
"Taf9",-0.0537741009718426,4.08749764591062,0.21733775867578,0.641075942825255,0.857940553822917
"Vamp1",0.0541076416229073,4.65427636180607,0.21725395095978,0.641140283136435,0.857940553822917
"Brf1",-0.0463358865699199,5.59100600308945,0.217189244321961,0.641189969627711,0.857940553822917
"Nutf2",-0.0491239143995216,4.42407204578673,0.217186683969882,0.641191935838666,0.857940553822917
"Gm10037",0.193037398496603,-1.27311216011637,0.217105693989661,0.641254139014605,0.857950804346324
"Cdc37l1",-0.0471020942269818,5.96742585437722,0.21682920694316,0.64146659731581,0.85803762432045
"Gm4199",-0.101157541345801,1.14806874574961,0.216717047695935,0.641552829770279,0.85803762432045
"Vps26a",0.0466274025344432,5.66223848181273,0.21671540165746,0.641554095511736,0.85803762432045
"Gm52771",0.18538836965832,-1.28159319294236,0.216699233562576,0.6415665284773,0.85803762432045
"Xrcc5",-0.060665816141304,4.74020020792227,0.216614982917662,0.641631324796735,0.85803762432045
"Mir22hg",-0.0498542102048359,5.25185335997553,0.2165954916223,0.641646317538554,0.85803762432045
"Gm35576",0.211025832395864,-1.93796707817619,0.216441725563174,0.641764623471718,0.858041408124475
"Dnajc7",-0.0504832876823878,6.41674704306586,0.216332754683677,0.64184849543513,0.858041408124475
"Zfp263",-0.0551236928151249,3.53769176588603,0.216299845999266,0.641873829418199,0.858041408124475
"Cyth1",-0.0547822687080148,5.70156683420052,0.216276944676821,0.641891460850339,0.858041408124475
