"","logFC","logCPM","LR","PValue","FDR"
"Csnk2a2",0.0219336412927686,4.16941233425533,0.0304099278929293,0.861563353357844,0.999801237389661
"Ifi35",-0.0323514633622372,3.15997062854708,0.0303664404487769,0.861661375207416,0.999801237389661
"Rpl36",-0.0227275587892745,3.80584281455276,0.0303444297826818,0.861711015396652,0.999801237389661
"Zfp760",0.0504966530981893,0.502079581400476,0.0303093555191587,0.86179015598725,0.999801237389661
"Anxa4",-0.023274476124019,4.47111696761403,0.0302726546157146,0.86187301741102,0.999801237389661
"Zfp719",0.0409789203873387,2.08671443715393,0.0302593699904752,0.861903023513813,0.999801237389661
"Dync1li2",0.02270100629089,6.48198716406863,0.030201642823048,0.862033491266599,0.999801237389661
"Katna1",-0.0231983314051898,3.71673305414856,0.0301715367520611,0.862101584224456,0.999801237389661
"Ppp1r15a",-0.0285322686299135,5.56929411486372,0.0301061137216436,0.862249676724625,0.999801237389661
"Bnip2",-0.0228275962741261,6.40053072542049,0.0300885958775723,0.86228935849186,0.999801237389661
"Med17",0.0251877657133681,3.599187456696,0.030078036432716,0.862313283703657,0.999801237389661
"Skiv2l",0.0230499561862047,5.60917182664135,0.0300640039374631,0.862345084723855,0.999801237389661
"Akap8",0.021416393290919,5.82606507248748,0.0300366574650095,0.862407080402105,0.999801237389661
"Crebrf",0.0227960083056736,4.62833114910885,0.030029103654698,0.86242421035189,0.999801237389661
"Afg3l2",-0.0255003610148306,6.84207583681011,0.0300273201974584,0.86242825506281,0.999801237389661
"Nrtn",0.0493463667023979,1.39726155222078,0.0300104854011813,0.86246644087271,0.999801237389661
"2700062C07Rik",0.0649806187682548,0.056386696640139,0.0299960369167618,0.862499222688571,0.999801237389661
"Tm9sf3",-0.0224835056733097,6.52447130326496,0.0299875903846569,0.862518390587026,0.999801237389661
"Usp36",-0.0203859648649214,5.13025418688866,0.0299865925503227,0.862520655177744,0.999801237389661
"1810024B03Rik",-0.059541105818,-0.30661765848521,0.0299844808769578,0.862525447760469,0.999801237389661
"Mrpl38",0.0228015560875821,5.70031536549264,0.0299734231083892,0.8625505469382,0.999801237389661
"Smpd4",-0.02239483134987,4.09771294476157,0.0299467909951519,0.86261101670176,0.999801237389661
"Traf6",-0.0213727895956595,4.39851158544225,0.0298941417222967,0.862730641484007,0.999801237389661
"Jsrp1",-0.0238334234011574,8.73120478094153,0.0298863312400925,0.862748396973762,0.999801237389661
"Xrcc4",-0.0376233702284098,2.63687444995972,0.0298580698729438,0.862812663225545,0.999801237389661
"Adpgk",0.0252073163479557,3.5708314397066,0.0298320694813388,0.86287181569669,0.999801237389661
"Hnrnpl",0.0236712253728261,6.85848363571546,0.0298130981089522,0.862914993475251,0.999801237389661
"Iqcg",-0.0505425539850305,2.28810922430368,0.0297953618149789,0.862955373082461,0.999801237389661
"Fam228b",0.0449482055261871,1.72512756404016,0.0297822620517127,0.862985204807414,0.999801237389661
"Gm36841",-0.0506385300297995,2.21995773565548,0.0297738364455711,0.863004395775259,0.999801237389661
