"","logFC","logCPM","LR","PValue","FDR"
"Plod2",-0.154030293104225,0.900176170617478,0.239520130579011,0.624552916727895,0.892047747407363
"1500004A13Rik",0.144492738393991,0.504142445440337,0.239199801297529,0.624784658658492,0.892264782724043
"Mtm1",-0.0698796459575355,3.87713301630618,0.239081947961074,0.62486996793601,0.892264782724043
"Sumo3",-0.0544802444219829,5.41410590151055,0.239074144983974,0.624875617115983,0.892264782724043
"Itih5l-ps",-0.181125026136508,-0.771813830787368,0.238957898579578,0.624959790429125,0.892303700779361
"LOC118567713",0.194002104968552,0.284871078578248,0.238657258698931,0.625177599630239,0.892414721984722
"Glrx5",0.0570001601423916,5.95422655346439,0.238624001484411,0.625201704433433,0.892414721984722
"Masp2",-0.164233574565342,-0.367168398591461,0.238614869354385,0.625208323758257,0.892414721984722
"Slc15a3",-0.192054066667927,-0.892035413224943,0.238484287821225,0.625302991523316,0.892437814767511
"Snx9",0.0520323616392753,5.39904079331866,0.238364224427346,0.625390062275829,0.892437814767511
"Ist1",-0.0559910029197985,5.2269412700209,0.238357028300268,0.625395281816411,0.892437814767511
"Osgin1",-0.0707749798232888,3.7372441896608,0.237954965663782,0.625687063582691,0.892469378929881
"Efcab12",0.220648818531128,-1.7452493188222,0.237946571591655,0.625693158514536,0.892469378929881
"Fbxo9",-0.0541110746685781,6.16972109401215,0.237923616067018,0.625709827189901,0.892469378929881
"Kif3a",-0.0743980915101632,2.84881464217401,0.237909632722266,0.625719981391879,0.892469378929881
"Dcbld2",-0.0625661236625611,3.51630043252574,0.237839304862455,0.625771056555695,0.892469378929881
"Dguok",-0.0602598233825682,3.64372375829674,0.237778945723175,0.625814899453559,0.892469378929881
"Txnl4a",0.0690423110168542,3.31276862048216,0.237777566762521,0.625815901165796,0.892469378929881
"Hnrnpll",0.0565437294455262,4.88844537892984,0.237635338160679,0.625919238969424,0.892535556605755
"Gm7367",0.0665438355083295,5.08001942364382,0.237406669151518,0.626085461293458,0.892691384874719
"Mir6516",0.204946667000811,-1.81814456403138,0.237314117714589,0.626152766235251,0.892693269226849
"Tmem144",-0.133626558557736,0.647257185516571,0.237248260475018,0.6262006686029,0.892693269226849
"Srpr",-0.0613243400348774,7.9467992901054,0.237136320255118,0.626282109076266,0.892728189124261
"Usp8",0.0569453538192197,4.74797870471897,0.236672477291019,0.626619824893303,0.893007104278817
